01796675868,01734990251
01796675868,01719661585
01797669830,01750178680
01797669830,01703013203
01717307042,01720883256
01717307042,01718100599
01722811329,01775742818
01722811329,01724541430
01724903619,01779463505
01724903619,01769376437
01717507503,01789939001
01717507503,01728741781
01779829336,01702945726
01779829336,01797737733
01768235711,01785616453
01768235711,01703257715
01786241659,01732329429
01786241659,01729908009
01740727571,01796291221
01740727571,01727499221
01725473845,01719162015
01725473845,01787743164
01725599847,01770760038
01725599847,01765183330
01722848612,01768747987
01722848612,01766291683
01769307742,01715806238
01769307742,01707763486
01755799928,01754711620
01755799928,01725994164
01732794195,01785233559
01732794195,01764052119
01763549395,01714961340
01763549395,01715144852
01736837140,01713525333
01736837140,01730116392
01798782094,01792369452
01798782094,01762186656
01769523479,01738662941
01769523479,01760669554
01799838875,01752125802
01799838875,01713098426
01753064791,01778106290
01753064791,01752690638
01769624138,01745424446
01769624138,01723834647
01785876250,01745670646
01785876250,01783781260
01751956289,01775220523
01751956289,01735300046
01726077979,01734859018
01726077979,01795479782
01774459098,01770855848
01774459098,01757387420
01750164699,01746833342
01750164699,01713743245
01763140004,01790857513
01763140004,01763633698
01751006319,01765579643
01751006319,01798277776
01743308648,01725792916
01743308648,01702900226
01756658131,01702921957
01756658131,01795655816
01737934124,01785880636
01737934124,01712987740
01721744194,01716998117
01721744194,01780695134
01719730030,01740124182
01719730030,01718502078
01790304940,01714389429
01790304940,01782186647
01726785593,01702185691
01726785593,01764161528
01776004305,01773602773
01776004305,01768003203
01782382254,01749799958
01782382254,01757695536
01715494075,01708122535
01715494075,01734935665
01719096716,01738578780
01719096716,01770669199
01787474016,01716900634
01787474016,01771095781
01779817311,01744435164
01779817311,01777482969
01720301905,01741195467
01720301905,01768762993
01792286283,01779151671
01792286283,01759063437
01790458126,01791040897
01790458126,01739825635
01773616578,01797583093
01773616578,01775397723
01732946991,01759375507
01732946991,01754345457
01750114360,01764727081
01750114360,01741204844
01708568456,01793646927
01708568456,01744911621
01706496610,01718178604
01706496610,01707508173
01767401327,01762077082
01767401327,01775522623
01740097409,01739390698
01740097409,01771624221
01778113106,01765326992
01778113106,01733680894
01703068913,01722654745
01703068913,01718076658
01700587242,01710587871
01700587242,01794973683
01753164114,01728709384
01753164114,01702405348
01714333890,01711862357
01714333890,01774230809
01732297754,01753659342
01732297754,01782723756
01765186735,01785015513
01765186735,01758640930
01719262136,01789208448
01719262136,01724951776
01797189999,01787900176
01797189999,01705746392
01771633479,01711394502
01771633479,01702712994
01718598146,01778644098
01718598146,01779904282
01787680333,01726505097
01787680333,01739702855
01736837102,01746833342
01736837102,01741398370
01707573155,01743526898
01707573155,01762530548
01733721042,01769197535
01733721042,01740561918
01710120757,01762472048
01710120757,01739390698
01729697678,01729705627
01729697678,01718848269
01733286885,01784191471
01733286885,01778639354
01767605338,01709690519
01767605338,01726973296
01798860084,01778799708
01798860084,01787655525
01796193358,01791216628
01796193358,01798491501
01731355481,01745823935
01731355481,01755408960
01770472746,01794324318
01770472746,01782680724
01721656792,01744173195
01721656792,01789743029
01705544994,01768257762
01705544994,01762821967
01788305079,01751733515
01788305079,01769943862
01753025108,01729791596
01753025108,01798015976
01702591857,01777370167
01702591857,01746431020
01776238166,01791709822
01776238166,01711586540
01735898267,01705743422
01735898267,01796036934
01703799289,01723566771
01703799289,01705199993
01753711370,01724817406
01753711370,01773578507
01797715429,01752384137
01797715429,01703797615
01797763069,01795066098
01797763069,01760074864
01702926932,01790114783
01702926932,01744571578
01715554278,01753664398
01715554278,01774946823
01759211719,01706328790
01759211719,01702593128
01708880041,01709422888
01708880041,01786907090
01748112273,01762224652
01748112273,01783729408
01709150865,01725274886
01709150865,01730217229
01721777983,01775405200
01721777983,01726377248
01731769391,01750207211
01731769391,01706963851
01729257429,01783223382
01729257429,01706069434
01764767526,01760813502
01764767526,01779092065
01774190023,01784402099
01774190023,01792855523
01762554051,01736937000
01762554051,01715297883
01788476465,01784893964
01788476465,01726936941
01756060700,01733792294
01756060700,01758428368
01725887795,01735849749
01725887795,01763351044
01723741606,01753865465
01723741606,01765637971
01781687138,01781714766
01781687138,01718680569
01752689964,01788669024
01752689964,01708408977
01721713064,01754264762
01721713064,01716001454
01766986831,01746851645
01766986831,01793590961
01792430281,01784696137
01792430281,01795021886
01719239737,01764253322
01719239737,01755931217
01795161015,01714218470
01795161015,01766592830
01778940926,01735660373
01778940926,01718460680
01775847834,01769793908
01775847834,01770975485
01733832797,01702743098
01733832797,01733506894
01732061253,01709725199
01732061253,01735523214
01747048973,01763623758
01747048973,01753448844
01721663940,01727984851
01721663940,01745730692
01763220658,01723982567
01763220658,01768949698
01730182725,01756126898
01730182725,01798411972
01712987740,01702716078
01712987740,01723926603
01767180241,01761617939
01767180241,01773046019
01780176299,01768961269
01780176299,01766169619
01746184210,01722627388
01746184210,01797065025
01757432621,01745926436
01757432621,01799730065
01736226732,01790194183
01736226732,01783422934
01762301018,01781423184
01762301018,01795934857
01737214503,01710065422
01737214503,01714425881
01739628044,01741757124
01739628044,01749850629
01788702000,01773438158
01788702000,01738789601
01723397053,01705736579
01723397053,01736250438
01717359943,01721241072
01717359943,01737070446
01730355664,01761469566
01730355664,01799135002
01771555411,01745667193
01771555411,01720377149
01704477863,01787191935
01704477863,01766720616
01786768289,01776231546
01786768289,01795753570
01707602279,01725398048
01707602279,01777689063
01760679097,01749335733
01760679097,01762507006
01768740698,01786573882
01768740698,01779857396
01708744976,01768645636
01708744976,01739828846
01756106633,01760543663
01756106633,01712470791
01749209581,01703969204
01749209581,01752833721
01786981679,01748180971
01786981679,01717463629
01770753435,01784212955
01770753435,01753513112
01731458791,01792286283
01731458791,01760714267
01754639320,01735414790
01754639320,01768994058
01772839905,01756565187
01772839905,01730549516
01770880451,01735053707
01770880451,01709010532
01787938700,01719239737
01787938700,01743390442
01708506193,01791017858
01708506193,01735169996
01751181086,01794573185
01751181086,01797828368
01719142287,01717441203
01719142287,01713635760
01775691574,01734295256
01775691574,01764492308
01706032456,01791201956
01706032456,01787098461
01788530576,01703477152
01788530576,01759442752
01722007807,01724720890
01722007807,01705191026
01770518679,01726727362
01770518679,01750264655
01780941886,01789208448
01780941886,01799704718
01715741369,01751804704
01715741369,01726505097
01701207168,01728004590
01701207168,01700789168
01743318093,01762543100
01743318093,01761312824
01707346809,01798099726
01707346809,01720942455
01735849253,01701372457
01735849253,01756370990
01707057650,01707273386
01707057650,01714617194
01703515148,01709010532
01703515148,01753949633
01797777610,01746568280
01797777610,01759929659
01735598375,01704809864
01735598375,01766490794
01784181763,01710513738
01784181763,01795857860
01784797137,01723590367
01784797137,01783367224
01785377120,01713629055
01785377120,01727499221
01710821116,01706795697
01710821116,01729690497
01788933622,01723009099
01788933622,01790684816
01717909372,01701610460
01717909372,01788309095
01748210640,01724372786
01748210640,01727006327
01753688405,01751460493
01753688405,01764158272
01705964754,01750250511
01705964754,01727620321
01787926669,01764478990
01787926669,01780035372
01780145097,01780720359
01780145097,01718981380
01705708034,01723854536
01705708034,01789877059
01712560608,01772802343
01712560608,01703943609
01772904694,01761903011
01772904694,01764413320
01761405903,01728429549
01761405903,01751653303
01726965507,01732882327
01726965507,01794155802
01784570435,01790957476
01784570435,01711023600
01757532055,01719024775
01757532055,01794422389
01792634380,01710224902
01792634380,01769887793
01744593650,01772963720
01744593650,01783709931
01723348155,01753586443
01723348155,01705151148
01796655496,01726747405
01796655496,01735277346
01739895315,01736516415
01739895315,01786919416
01700163978,01797158879
01700163978,01709867208
01719014029,01775565092
01719014029,01756069955
01794046298,01777215022
01794046298,01758262096
01700009442,01707071438
01700009442,01780255097
01778399919,01729823477
01778399919,01765622969
01718261092,01769216667
01718261092,01788832405
01791915242,01775356052
01791915242,01728472373
01779243917,01776923106
01779243917,01799448675
01773712387,01744424104
01773712387,01774076678
01727088503,01790848684
01727088503,01762795560
01768789989,01765299521
01768789989,01714631587
01711074903,01715625771
01711074903,01717356329
01734677821,01770974538
01734677821,01768811699
01796848697,01756357335
01796848697,01720309426
01789320416,01781882678
01789320416,01739836053
01747931727,01772269388
01747931727,01706656719
01779168006,01796196883
01779168006,01747862798
01703588108,01715576454
01703588108,01787977838
01714593969,01784575835
01714593969,01765137818
01710065422,01787608227
01710065422,01762794539
01722338945,01732912605
01722338945,01742490369
01704170434,01724602516
01704170434,01726797208
01791230053,01785378167
01791230053,01702717931
01764894477,01764979100
01764894477,01797336538
01720684200,01781637870
01720684200,01776318712
01714592667,01789463077
01714592667,01719712297
01733769091,01707742737
01733769091,01770905233
01759918380,01751579331
01759918380,01798619017
01758631536,01791797719
01758631536,01798628361
01724254409,01731824397
01724254409,01769107006
01758229980,01750066824
01758229980,01768858042
01711289695,01777478113
01711289695,01708254628
01707929965,01758430778
01707929965,01759299879
01719255058,01755831744
01719255058,01798787602
01794878897,01744736895
01794878897,01790078035
01728846653,01712221000
01728846653,01700570496
01713181177,01751916525
01713181177,01766357945
01775737435,01702066078
01775737435,01770106647
01793646191,01776921263
01793646191,01779205080
01754389706,01704616948
01754389706,01768063975
01781749968,01797356088
01781749968,01701503601
01709724398,01797937486
01709724398,01774270338
01778337639,01744798343
01778337639,01723941294
01732169469,01771133518
01732169469,01704367525
01744160549,01712531724
01744160549,01764256618
01739918683,01709080766
01739918683,01712513020
01725824077,01763216587
01725824077,01707396107
01711482752,01733273443
01711482752,01730218080
01702202082,01747388220
01702202082,01748273037
01743086334,01756865117
01743086334,01718364972
01777897810,01755605909
01777897810,01725596039
01769702230,01707172154
01769702230,01764328463
01729380870,01719725790
01729380870,01773726087
01770650064,01704458498
01770650064,01784534530
01719978502,01751359940
01719978502,01795473625
01779522021,01717244195
01779522021,01756390510
01703396089,01716853297
01703396089,01799774815
01760405972,01773477976
01760405972,01700728646
01767062981,01703208511
01767062981,01785759163
01762633406,01736782739
01762633406,01763029349
01721149342,01798036455
01721149342,01790458126
01729199807,01784696137
01729199807,01747715590
01793590961,01705109947
01793590961,01768526198
01759745487,01721328755
01759745487,01763825154
01761621675,01729774137
01761621675,01755223828
01729407743,01761912619
01729407743,01756905107
01793499856,01713929210
01793499856,01781877206
01780653857,01795187321
01780653857,01735534786
01728089637,01776014797
01728089637,01702492173
01794662886,01788048695
01794662886,01771407519
01700936694,01713389561
01700936694,01769829312
01701300673,01774335741
01701300673,01765190239
01781453370,01705209660
01781453370,01726514361
01735442630,01779717301
01735442630,01797336538
01734993090,01716682031
01734993090,01746262351
01700069073,01740003296
01700069073,01779684852
01705656409,01757081331
01705656409,01780099220
01734567455,01767866931
01734567455,01719653103
01755053735,01749397409
01755053735,01781609864
01794919831,01780651023
01794919831,01733273443
01782555045,01713317413
01782555045,01719024775
01768175527,01702422276
01768175527,01799455388
01778559527,01735598375
01778559527,01752668978
01702738329,01759482047
01702738329,01758479269
01745250495,01730377497
01745250495,01774756328
01763735155,01719298069
01763735155,01779857396
01772849357,01709247019
01772849357,01709165265
01738662941,01741903191
01738662941,01717878562
01793277955,01713807450
01793277955,01792198359
01763478493,01751345531
01763478493,01794856766
01755513199,01755243782
01755513199,01725485065
01724451012,01746949212
01724451012,01767110912
01759122998,01775920990
01759122998,01705872683
01706969339,01762639707
01706969339,01714522081
01722277344,01768053813
01722277344,01710642606
01760456002,01734295256
01760456002,01753064791
01760543731,01746749536
01760543731,01772465047
01778210202,01789847631
01778210202,01728684962
01796101106,01745926436
01796101106,01784277171
01760982688,01786409990
01760982688,01796853777
01723950092,01787503195
01723950092,01703998199
01738718328,01738142847
01738718328,01765926910
01705645783,01726077979
01705645783,01799500569
01741409707,01722442786
01741409707,01726996349
01776318712,01726936941
01776318712,01788289954
01789368418,01779022110
01789368418,01793957613
01753446125,01719727011
01753446125,01757401759
01736683416,01776775656
01736683416,01726489474
01787648225,01739103336
01787648225,01760952865
01797416883,01730887372
01797416883,01791672810
01769375824,01743380695
01769375824,01733157671
01793799652,01716826329
01793799652,01740868742
01737435070,01780579638
01737435070,01752710411
01743098325,01756891710
01743098325,01740535689
01736405458,01738404942
01736405458,01718650075
01770259126,01752414022
01770259126,01756159979
01702449358,01735534786
01702449358,01712199604
01774304628,01770105130
01774304628,01787977591
01715315719,01795863957
01715315719,01792839094
01733383907,01773902896
01733383907,01711025011
01721678272,01735689736
01721678272,01762435683
01736142611,01779898961
01736142611,01774763401
01761705872,01798972449
01761705872,01741800162
01799182014,01713807450
01799182014,01743817837
01771014429,01768268708
01771014429,01798317571
01748595644,01742355461
01748595644,01745856508
01731063951,01742789808
01731063951,01749506276
01748808048,01778978141
01748808048,01702847549
01792450844,01739268409
01792450844,01703443798
01712997242,01773061397
01712997242,01753487717
01769865293,01773999803
01769865293,01781180793
01747042972,01798418166
01747042972,01740678447
01795878600,01718702161
01795878600,01717342689
01740561918,01719424654
01740561918,01702839201
01747384676,01708435874
01747384676,01767433211
01758788638,01786153655
01758788638,01749977416
01713020920,01701207168
01713020920,01759405413
01722354205,01768645636
01722354205,01752191792
01743427076,01799795597
01743427076,01700587242
01702839201,01713979480
01702839201,01739613656
01796952958,01765286328
01796952958,01712389569
01751855663,01734765559
01751855663,01778194662
01734380021,01728669551
01734380021,01776369764
01726936941,01714849113
01726936941,01793385335
01785260858,01725400590
01785260858,01770217802
01718051271,01766037686
01718051271,01724337103
01705476423,01781241933
01705476423,01713645505
01707313102,01783572619
01707313102,01708164491
01742103377,01796386095
01742103377,01764492644
01727293398,01742736222
01727293398,01778863754
01790988497,01750263745
01790988497,01742511152
01782750609,01764627054
01782750609,01718259210
01795765938,01739682227
01795765938,01767498531
01713796774,01746316037
01713796774,01731290492
01795691306,01771943176
01795691306,01784932986
01746616576,01783709931
01746616576,01781334696
01709358588,01707691111
01709358588,01746787365
01771710213,01799502742
01771710213,01761617939
01726533747,01730640402
01726533747,01710207692
01788914474,01732217989
01788914474,01717594303
01758698852,01717068288
01758698852,01714230090
01791701902,01751428460
01791701902,01734873058
01787503195,01799901323
01787503195,01733234686
01760952865,01704593369
01760952865,01787344059
01726280411,01783521986
01726280411,01706276327
01764684585,01766490794
01764684585,01797635455
01701315059,01774683814
01701315059,01742194728
01744647869,01733051995
01744647869,01735722849
01711169989,01720917342
01711169989,01721149342
01724671792,01798514795
01724671792,01731290492
01730595415,01746974612
01730595415,01771013988
01737568115,01773797528
01737568115,01786160930
01797772793,01733603895
01797772793,01761096582
01797806810,01779768715
01797806810,01783636030
01770362162,01784562030
01770362162,01750519232
01715761792,01712752100
01715761792,01775565092
01727192671,01726819554
01727192671,01798990739
01770938408,01754588656
01770938408,01745919544
01787029445,01738073043
01787029445,01770810292
01708164064,01704436920
01708164064,01744789965
01732200693,01750464115
01732200693,01765884259
01785386833,01701642284
01785386833,01709731650
01746997681,01702404426
01746997681,01765996865
01741002895,01732293004
01741002895,01777626437
01752505313,01734706572
01752505313,01752061282
01729504768,01703443798
01729504768,01777700241
01793664085,01708663878
01793664085,01769315813
01720065386,01701558382
01720065386,01774076678
01760745013,01745832011
01760745013,01795901370
01737737492,01742151889
01737737492,01730217229
01787929046,01732828269
01787929046,01792953077
01779318407,01721505435
01779318407,01795430263
01700118645,01713853532
01700118645,01754085827
01752676506,01702265793
01752676506,01763704965
01711000646,01775143049
01711000646,01737236537
01755058672,01751803010
01755058672,01712308889
01703720007,01702220285
01703720007,01705602986
01749012517,01704955625
01749012517,01741056964
01718340235,01706979719
01718340235,01732856307
01753500346,01718996675
01753500346,01704678930
01750351751,01720871817
01750351751,01702004572
01749125217,01785494149
01749125217,01796456579
01777974657,01721154856
01777974657,01713549782
01718214579,01784532206
01718214579,01775143049
01759081822,01789418566
01759081822,01768419405
01753027624,01724912870
01753027624,01720276598
01740795525,01723010492
01740795525,01760941692
01782112620,01787792686
01782112620,01788380826
01777353128,01725763366
01777353128,01772189271
01775888214,01725394875
01775888214,01723176163
01789652683,01773860278
01789652683,01797956549
01758816304,01721337561
01758816304,01791369769
01774142265,01709752953
01774142265,01723323241
01776775656,01706844695
01776775656,01715654576
